contig	pos	pvalue	adjust
1091	22078	1.64532268045609e-09	0.0019960149831819
1091	22099	1.64532268045609e-09	0.0019960149831819
1091	22157	1.64532268045609e-09	0.0019960149831819
1091	23077	3.20324651145716e-08	0.038860024891417
1091	23656	1.699617455761e-18	2.06188241836918e-12
1091	24205	1.699617455761e-18	2.06188241836918e-12
1091	25728	1.699617455761e-18	2.06188241836918e-12
1091	25822	1.699617455761e-18	2.06188241836918e-12
1091	25850	1.699617455761e-18	2.06188241836918e-12
1091	25862	1.699617455761e-18	2.06188241836918e-12
1091	25989	4.86185807978314e-15	5.89813882019852e-09
1091	26207	1.699617455761e-18	2.06188241836918e-12
1091	26592	1.76970224756961e-08	0.0214690543312784
1091	26654	1.699617455761e-18	2.06188241836918e-12
1091	27035	1.699617455761e-18	2.06188241836918e-12
1091	27567	4.01062481700967e-08	0.0486546944363119
1091	28900	1.33737907595556e-16	1.62243473910011e-10
1091	28924	1.76970224756961e-08	0.0214690543312784
1091	28969	4.44621161498684e-15	5.39389938966321e-09
1091	29085	1.76970224756961e-08	0.0214690543312784
1091	29266	1.33737907595556e-16	1.62243473910011e-10
1091	29379	1.33737907595556e-16	1.62243473910011e-10
1091	29504	1.33737907595556e-16	1.62243473910011e-10
1091	29609	1.33737907595556e-16	1.62243473910011e-10
1091	4281	1.79857723022949e-14	2.18193497396676e-08
1091	4450	5.16949784905606e-13	6.27135046809312e-07
1091	4517	1.69482683587212e-15	2.05607070180408e-09
1091	4521	1.69482683587212e-15	2.05607070180408e-09
1091	5250	1.69482683587212e-15	2.05607070180408e-09
1091	8704	9.34020688674875e-13	1.13310252836248e-06
1092	8121	2.25449713754423e-16	2.7350319299261e-10
1092	8273	5.9236589889212e-15	7.18625728411481e-09
1092	8458	2.44318399949275e-08	0.0296393645306463
1092	8481	2.44318399949275e-08	0.0296393645306463
1092	8501	2.44318399949275e-08	0.0296393645306463
1092	8524	2.44318399949275e-08	0.0296393645306463
1092	8558	2.44318399949275e-08	0.0296393645306463
1092	8881	1.83779600847393e-16	2.22951303870011e-10
1092	9285	1.03797077055971e-12	1.25920905045066e-06
1093	101942	2.19530752391481e-08	0.0266322634609963
1093	10444	7.29304225713813e-25	8.84751774903584e-19
1093	37594	9.78156790006907e-09	0.0118664601901293
1093	6254	6.84471907316004e-13	8.30363672000874e-07
1093	6285	6.11896919343805e-10	0.00074231968821734
1093	6291	6.11896919343805e-10	0.00074231968821734
1093	6301	6.11896919343805e-10	0.00074231968821734
1093	67484	2.74705163416687e-12	3.33257195473137e-06
1093	67633	2.38792118079864e-11	2.89689464087996e-05
1093	72659	1.96014307019426e-09	0.00237793776489081
1093	72988	1.2435194466236e-08	0.0150856939907418
1095	121054	5.52060987100172e-21	6.69730026195639e-15
1095	124473	2.16912706021603e-18	2.63146564746577e-12
1095	124645	7.47372900733182e-16	9.06671697659956e-10
1095	32783	8.0718156626663e-22	9.79228281208531e-16
1095	33868	1.29491344351689e-08	0.015709177694353
1095	57925	3.83480216143172e-15	4.65217106813008e-09
1095	68615	1.76839739016139e-29	2.14532245188734e-23
1095	68867	7.02269405382208e-17	8.51954617792398e-11
1095	69472	1.3364959540033e-09	0.00162136338411934
1095	69605	1.3364959540033e-09	0.00162136338411934
1095	77084	1.96124299104812e-16	2.37927212837508e-10
1095	77151	2.06732249139339e-18	2.50796194382144e-12
1095	77208	3.80505474708125e-27	4.61608314114789e-21
1095	77217	1.27774724385887e-18	1.55009268015116e-12
1095	77219	6.1455212692033e-36	7.45540840012764e-30
1095	80555	3.81167027253827e-12	4.62410873277844e-06
1095	80795	6.73481946546439e-11	8.1703125604308e-05
1095	82683	1.10549297568874e-15	1.34112327599191e-09
1095	83359	1.98006747668236e-59	2.40210895899982e-53
1095	95152	1.47768335130995e-15	1.79264416922491e-09
1095	96206	3.99376383941197e-14	4.84501463296343e-08
1096	24320	1.24569240270051e-08	0.0151120550987411
1096	42261	3.92312293410198e-15	4.75931697189115e-09
1096	42262	3.92312293410198e-15	4.75931697189115e-09
1096	42305	1.50902343528267e-13	1.83066423539599e-07
1096	79307	2.89980394684955e-09	0.00351788265910079
1096	81281	9.92810062437611e-09	0.0120442256319588
1096	83210	3.06548425313147e-11	3.71887689426518e-05
1096	85651	2.83644678084037e-09	0.00344102122994259
1099	41330	4.03360551702984e-12	4.89334836495717e-06
1099	41607	1.03893950673159e-09	0.00126038426789389
1099	41608	1.03893950673159e-09	0.00126038426789389
1099	45875	3.13017500179017e-14	3.79735615254674e-08
1099	50512	3.1134536075949e-11	3.77707067678571e-05
1099	51111	3.27749869891692e-10	0.000397608115909757
1099	51191	3.27749869891692e-10	0.000397608115909757
1099	54457	1.55031672965509e-25	1.88075898899742e-19
1099	55197	4.85521710047495e-12	5.89008234935568e-06
1099	65265	4.56373154050333e-09	0.00553646809970391
1099	65457	1.46730403837907e-09	0.00178005255763937
1099	65503	1.46730403837907e-09	0.00178005255763937
1099	65614	1.46730403837907e-09	0.00178005255763937
1099	86112	3.34733524430211e-08	0.0406080301494888
1099	86161	3.34733524430211e-08	0.0406080301494888
1099	86196	3.34733524430211e-08	0.0406080301494888
1099	86345	3.34733524430211e-08	0.0406080301494888
1099	86912	4.10116659501462e-10	0.000497530974890901
1099	87741	1.83014361970851e-09	0.00222022958153128
1099	9083	1.65933414141426e-08	0.0201301291698601
1099	92730	1.47981014365683e-08	0.0179522427672656
1099	9373	7.54828365241184e-09	0.00915716257150517
1100	1037	2.21872876915127e-09	0.00269163971265202
1100	11692	2.95510237919443e-11	3.58496767580783e-05
1100	11702	2.62444236135516e-12	3.1838291284662e-06
1100	12034	2.62444236135516e-12	3.1838291284662e-06
1100	12137	1.1698243831549e-10	0.000141916660130245
1100	12749	1.52463225495854e-08	0.0184959999694168
1100	13377	4.88108265647559e-11	5.92146101929008e-05
1100	14122	5.48969621724478e-14	6.65979751746942e-08
1100	15285	5.65171388797618e-16	6.85634844462886e-10
1100	16305	5.65171388797618e-16	6.85634844462886e-10
1100	17514	5.76912724297529e-14	6.99878786917925e-08
1100	17737	4.04985515482539e-12	4.91306153180064e-06
1100	17815	1.22559171755446e-13	1.4868204641926e-07
1100	23000	2.85836532075099e-10	0.000346761159704246
1100	34006	1.59478510869964e-08	0.0193470558069343
1100	9321	3.79526632466808e-13	4.60420836543946e-07
1101	24373	3.1016185708116e-09	0.00376271306108724
1102	36160	2.91200863122552e-17	3.53268871092808e-11
1102	60001	7.75486228065156e-09	0.00940777240146104
1102	7142	3.08573351042418e-08	0.0374344217950354
1104	25840	8.33876976020633e-10	0.00101161368407455
1104	26361	4.90540067325947e-13	5.95096229976135e-07
1104	26622	4.90540067325947e-13	5.95096229976135e-07
1104	27492	2.99084255374044e-12	3.62832568985744e-06
1104	27541	6.47204078553912e-13	7.85152391877286e-07
1104	27806	1.49748399941772e-13	1.81666522647361e-07
1104	28504	1.49748399941772e-13	1.81666522647361e-07
1104	28516	1.49748399941772e-13	1.81666522647361e-07
1106	134783	2.45021831886369e-34	2.97247010243789e-28
1106	219661	5.53286733721206e-27	6.71217034580212e-21
1106	224942	6.24033537133939e-09	0.00757043165406352
1106	256897	2.62449716108493e-11	3.18389560848438e-05
1106	283240	1.1036822959559e-16	1.33892665892742e-10
1106	419098	1.57270985096684e-09	0.00190792509215116
1106	447577	5.93662455393042e-17	7.20198639447792e-11
1106	58242	1.18131575348653e-11	1.43310729976341e-05
1106	58243	6.21129838412797e-12	7.53520557821292e-06
1106	583351	2.88233358257984e-08	0.0349668857403882
1106	583481	2.88233358257984e-08	0.0349668857403882
1106	584349	2.3335403206402e-08	0.0283092277228306
1106	635131	2.39283798038745e-12	2.90285943171713e-06
1106	83433	1.87336342066368e-10	0.000227266146696104
1107	22121	1.10606092815289e-11	1.34181228468403e-05
1110	6418	2.00270442778994e-08	0.0242957086305123
1110	6891	1.9679898732104e-09	0.00238745707473583
1114	122101	1.69120885325787e-13	2.05168156428552e-07
1114	128112	1.15905531072216e-11	1.40610215492604e-05
1114	138001	8.48699786510974e-09	0.0102959590250686
1114	138270	9.23588645881162e-18	1.1204469478075e-11
1114	138291	1.41684105593681e-09	0.00171883364280447
1114	214648	1.91102338167531e-08	0.0231834846036249
1114	59062	1.80739800299656e-10	0.000219263585034527
1116	110830	1.34981953897141e-08	0.0163752682460547
1116	111051	8.78862062812436e-45	1.06618711719059e-38
1116	112284	5.65324414654732e-13	6.85820487016315e-07
1116	132153	1.27050324143945e-10	0.000154130465483606
1116	132915	1.8208805834996e-08	0.0220899217546962
1116	164308	1.81586319945739e-08	0.0220290536110573
1116	29861	1.03046162131236e-08	0.0125009936358698
1116	37768	1.18004072522837e-09	0.00143156050560717
1116	38487	4.67408258044446e-10	0.000567033991205329
1116	39658	1.28488390273588e-11	1.55875048218451e-05
1116	48968	1.43937221989779e-17	1.74616721170790e-11
1116	48984	2.79168773439964e-09	0.00338672201654825
1116	53671	2.80909896873418e-29	3.40784436842503e-23
1116	59167	6.24953022108422e-09	0.00758158634005722
1116	77469	6.2148946123445e-13	7.53956832449267e-07
1122	101551	8.6283266628094e-11	0.000104674113493539
1122	124100	1.39217285147703e-20	1.68890753390511e-14
1122	149224	3.52522133388657e-09	0.00427660463509783
1122	153948	2.66365220566335e-19	3.23139635503947e-13
1122	186280	1.72904113143748e-13	2.09757760339772e-07
1122	27584	1.87927281331504e-13	2.27983041710907e-07
1122	27680	1.43096491730866e-08	0.0173596793460842
1122	27706	2.0955873353954e-08	0.0254225129799825
1122	27713	2.0955873353954e-08	0.0254225129799825
1122	27723	2.0955873353954e-08	0.0254225129799825
1122	28292	2.99564378870458e-10	0.000363415028404802
1122	30488	1.46207715382101e-09	0.00177371158877219
1122	55043	2.20945786906556e-13	2.68039276656754e-07
1122	55328	1.04243613467814e-09	0.00126462618460411
1122	62669	5.30439859683104e-13	6.4350046357526e-07
1124	101169	4.618158923234e-17	5.60249640692671e-11
1124	102359	2.66263551351551e-09	0.00323016296004377
1124	102608	6.33351928808522e-12	7.68347725674414e-06
1124	102859	4.45178854853088e-11	5.4006650187075e-05
1124	103499	6.33351928808522e-12	7.68347725674414e-06
1124	104244	4.11918455702439e-15	4.99716814943135e-09
1124	104435	5.36316464430181e-11	6.50629637241152e-05
1124	105710	5.73923060080872e-10	0.00069625189072181
1124	106398	5.73923060080872e-10	0.00069625189072181
1124	106858	5.35401910838449e-11	6.4952015112411e-05
1124	107207	1.32031512076055e-14	1.60173368717506e-08
1124	107810	1.18618639329038e-23	1.43901609208826e-17
1124	116336	1.84549376632269e-08	0.0223885153514554
1124	143001	1.09318710498697e-10	0.000132619447047942
1124	143168	2.48413557281707e-10	0.000301361664948516
1124	143295	2.48413557281707e-10	0.000301361664948516
1124	143332	1.22059026435683e-09	0.00148075297625317
1124	146887	1.72109909245848e-13	2.08794275852054e-07
1124	150096	1.21573013176135e-11	1.47485693069563e-05
1124	155388	1.18449207464959e-08	0.0143696063790078
1124	239211	3.53729189195269e-22	4.29124797226294e-16
1124	239827	4.41275625753342e-09	0.00535331319004538
1124	241894	1.76879261761994e-13	2.14580192010254e-07
1124	242782	6.89177402930998e-17	8.36072120478726e-11
1124	242982	3.99482996584512e-16	4.84630799891518e-10
1124	244276	1.05475455438685e-25	1.27957021388163e-19
1124	260520	2.61231768586265e-16	3.16912013901585e-10
1124	262274	3.72571007201148e-09	0.00451982654531037
1124	274674	4.77687468712545e-13	5.7950416423128e-07
1124	282700	2.4419339415501e-08	0.0296241995152179
1124	311067	9.38444640894509e-09	0.0113846942387797
1124	312001	2.8350867904562e-08	0.0343937136440799
1124	326614	9.871075665238e-12	1.19750460879052e-05
1124	423135	1.65778339889119e-21	2.01113164144785e-15
1124	424513	1.38006821272552e-08	0.0167422285192691
1124	425528	1.01941250752107e-08	0.0123669518643665
1124	435474	3.48417077759661e-12	4.22680435798743e-06
1124	435662	3.48417077759661e-12	4.22680435798743e-06
1124	436174	1.75576602857661e-09	0.00212999877873757
1124	436809	3.19763674358267e-12	3.87919702729359e-06
1124	438349	3.19763674358267e-12	3.87919702729359e-06
1124	439041	4.2546985914991e-11	5.16156632278418e-05
1124	439366	1.98766075040939e-11	2.4113207010554e-05
1124	45126	7.1555167670489e-10	0.000868067938836154
1124	45137	1.16993720422822e-10	0.000141930346962344
1124	461469	3.96400514111056e-09	0.00480891301691257
1124	46379	1.56961233019262e-09	0.00190416735031152
1124	463810	1.56459816551331e-08	0.0189808444150165
1124	52474	9.84531842431849e-09	0.0119437988198699
1125	117222	2.57470675330775e-09	0.00312349262424153
1125	117312	4.44855693117701e-35	5.39674459827273e-29
1125	118382	1.67481511500189e-15	2.03179358268896e-09
1125	119485	1.58508283084743e-09	0.00192293531082841
1125	11960	2.35777111514767e-24	2.86031823948582e-18
1125	119646	8.73091317514056e-21	1.05918636638559e-14
1125	119649	8.73091317514056e-21	1.05918636638559e-14
1125	120057	2.93699588796549e-17	3.56300187650589e-11
1125	125173	1.35076222257369e-09	0.00163867043650416
1125	125199	1.35076222257369e-09	0.00163867043650416
1125	125230	5.03850684862107e-09	0.00611243939087041
1125	125244	1.35076222257369e-09	0.00163867043650416
1125	125331	1.95395685737562e-09	0.00237043299174094
1125	13870	8.07202603355725e-35	9.79253802247981e-29
1125	17866	1.80601651677018e-08	0.0219095990723717
1125	42313	1.85806716280086e-13	2.25410488821605e-07
1125	43195	5.11072217535895e-09	0.00620004705342584
1125	59858	3.5395174798408e-09	0.00429394793308147
1125	61823	9.77329954092833e-09	0.0118564294715795
1125	65413	2.00917182086836e-08	0.0243741674862734
1125	66293	3.43615330898585e-21	4.16855220602964e-15
1125	67175	2.35374975581641e-13	2.8554397475199e-07
1125	88353	1.42192007533046e-09	0.00172499522978678
1126	102443	2.15829093725214e-21	2.61831985907275e-15
1126	105095	9.54386868237602e-16	1.15780965726811e-09
1126	109669	5.69884435434888e-09	0.00691352453425657
1126	110710	3.43830675277975e-09	0.00417116464560099
1126	110935	8.60178886307017e-10	0.00104352171502893
1126	111180	1.95580163388711e-10	0.000237267097314198
1126	118031	5.355230869486e-21	6.49667155316259e-15
1126	137893	2.65902813340953e-09	0.00322578668490511
1126	170980	3.51484916899824e-08	0.0426402169512437
1126	171072	1.18698907749391e-08	0.0143998986441634
1126	1881	1.65443943357029e-08	0.0200707492663863
1126	204151	8.81164706928506e-09	0.0106898055838678
1126	231206	2.77192636594694e-10	0.00033627486112167
1126	232214	1.83989674541592e-11	2.23206153721759e-05
1126	255829	6.58220916136795e-10	0.000798517413306772
1126	281411	2.05351321355678e-11	2.49120928746034e-05
1126	310410	4.33256514531922e-10	0.000525602974321829
1126	317049	3.94595998210803e-09	0.00478702162249444
1126	348761	3.51412718451727e-13	4.2631458232612e-07
1126	348762	3.51412718451727e-13	4.2631458232612e-07
1126	362749	6.12658970101226e-12	7.43244166283451e-06
1126	373	1.11926508078299e-09	0.00135783083642648
1126	41184	2.79700697924683e-08	0.0339317503183839
1126	41287	2.79700697924683e-08	0.0339317503183839
1126	47750	6.05957747273441e-10	0.000735114611316039
1126	48486	6.64860457301366e-11	8.06572139472866e-05
1126	50	1.83855073728072e-09	0.00223042863417842
1126	65442	1.88865451408785e-09	0.0022912117804931
1126	67266	1.01143683079504e-19	1.22701953409485e-13
1126	67824	9.19981787849356e-09	0.0111607130602051
1126	96	1.83855073728072e-09	0.00223042863417842
1126	96048	1.39416799600341e-08	0.0169132793351155
1126	96240	1.91254701440827e-11	2.32019684779432e-05
1126	96392	1.78582679065875e-11	2.16646684195371e-05
1126	96396	1.78582679065875e-11	2.16646684195371e-05
1127	57643	9.40015055949882e-09	0.0114037456505032
1128	18239	5.62103903278534e-09	0.00681913539742837
1128	21561	3.58983439343285e-18	4.35498964522109e-12
1128	21701	1.97904780338615e-12	2.40087194743889e-06
1128	21722	1.97904780338615e-12	2.40087194743889e-06
1130	112241	9.69318522168732e-09	0.0117592391857639
1130	141426	9.81597491697159e-20	1.19082008906495e-13
1130	142292	1.45572935406321e-24	1.76601078723502e-18
1130	161759	1.29519535927519e-09	0.0015712597741279
1130	163550	3.10414214686334e-33	3.76577452475652e-27
1130	25200	3.01486100934419e-08	0.0365746355918085
1130	41536	2.82613808738615e-09	0.00342851529002207
1130	41576	3.1995937811565e-10	0.000388157119764111
1130	8219	2.92654648199064e-26	3.55032523189454e-20
1130	86692	2.99113809401483e-08	0.0362868422306362
1131	142683	1.63310602528083e-09	0.00198119440903932
1131	158586	1.07715795789872e-11	1.30674879083505e-05
1131	16670	1.01635069261797e-20	1.23298076099602e-14
1131	187313	2.88413945369707e-13	3.49887935755533e-07
1131	200573	4.0226784899876e-10	0.000488009229673601
1131	251648	1.00331961384061e-11	1.21717217293267e-05
1131	252033	3.09387897553777e-10	0.000375332380977877
1131	252052	3.09387897553777e-10	0.000375332380977877
1131	268855	1.96117962767673e-09	0.00237919525941788
1131	278381	9.81358277739718e-09	0.0119052988784855
1131	308393	8.03131920868909e-12	9.74315474142513e-06
1131	324256	1.23916587057585e-19	1.50328788005974e-13
1131	329556	1.31431220971437e-09	0.00159445128565394
1131	330738	1.26940657545079e-08	0.0153997423997525
1131	348222	3.20600083747574e-08	0.0388934388597951
1131	359438	1.80892855474906e-08	0.0219449263155105
1131	367568	1.32709592108456e-08	0.0160995978118412
1131	368233	6.32445011412398e-09	0.00767247503369894
1131	368300	9.93699182034845e-12	1.20550119418966e-05
1131	394222	5.18123235322703e-11	6.28558612315561e-05
1132	111188	4.24590467298395e-13	5.15089802450712e-07
